"Site","Channel","Date (UTC)","Value"
"SS16/1","T648 C1:TEMP","1482692223996","37.0"
"SS16/1","T648 C1:TEMP","1482692250986","39.0"
"SS16/1","T648 C1:TEMP","1482692265386","37.0"
"SS16/1","T648 C1:TEMP","1482692658696","35.0"
"SS16/1","T648 C1:TEMP","1482693204996","33.0"
"SS16/1","T648 C1:TEMP","1482695976986","31.0"
"SS16/1","T648 C1:TEMP","1482696571896","33.0"
"SS16/1","T648 C1:TEMP","1482697981296","31.0"
"SS16/1","T648 C1:TEMP","1482700401406","29.0"
"SS16/1","T648 C1:TEMP","1482700548996","31.0"
"SS16/1","T648 C1:TEMP","1482703985196","33.0"
"SS16/1","T648 C1:TEMP","1482705263186","35.0"
"SS16/1","T648 C1:TEMP","1482711487596","33.0"
"SS16/1","T648 C1:TEMP","1482712505496","31.0"
"SS16/1","T648 C1:TEMP","1482717861386","29.0"
"SS16/1","T648 C1:TEMP","1482718993596","31.0"
"SS16/1","T648 C1:TEMP","1482721040186","33.0"
"SS16/1","T648 C1:TEMP","1482722689886","31.0"
"SS16/1","T648 C1:TEMP","1482723244286","29.0"
"SS16/1","T648 C1:TEMP","1482723808586","27.0"
"SS16/1","T648 C1:TEMP","1482724333296","29.0"
"SS16/1","T648 C1:TEMP","1482726120696","31.0"
"SS16/1","T648 C1:TEMP","1482726963996","29.0"
"SS16/1","T648 C1:TEMP","1482735007296","31.0"
"SS16/1","T648 C1:TEMP","1482735307896","29.0"
"SS16/1","T648 C1:TEMP","1482740663796","27.0"
"SS16/1","T648 C1:TEMP","1482741585386","29.0"
"SS16/1","T648 C1:TEMP","1482741674486","27.0"
"SS16/1","T648 C1:TEMP","1482742550186","29.0"
"SS16/1","T648 C1:TEMP","1482743663486","27.0"
"SS16/1","T648 C1:TEMP","1482743712096","29.0"
"SS16/1","T648 C1:TEMP","1482745314086","27.0"
"SS16/1","T648 C1:TEMP","1482747366086","29.0"
"SS16/1","T648 C1:TEMP","1482749949986","27.0"
"SS16/1","T648 C1:TEMP","1482750141686","29.0"
"SS16/1","T648 C1:TEMP","1482750582686","27.0"
"SS16/1","T648 C1:TEMP","1482755938596","29.0"
"SS16/1","T648 C1:TEMP","1482759579086","27.0"
"SS16/1","T648 C1:TEMP","1482759585386","29.0"
"SS16/1","T648 C1:TEMP","1482760033586","27.0"
"SS16/1","T648 C1:TEMP","1482763357286","29.0"
"SS16/1","T648 C1:TEMP","1482764040386","27.0"
"SS16/1","T648 C1:TEMP","1482764475096","29.0"
"SS16/1","T648 C1:TEMP","1482769037186","31.0"
"SS16/1","T648 C1:TEMP","1482773222186","29.0"
"SS16/1","T648 C1:TEMP","1482773599296","31.0"
"SS16/1","T648 C1:TEMP","1482774514596","29.0"
"SS16/1","T648 C1:TEMP","1482775241796","31.0"
"SS16/1","T648 C1:TEMP","1482778362986","29.0"
"SS16/1","T648 C1:TEMP","1482779703996","31.0"
"SS16/1","T648 C1:TEMP","1482785431586","33.0"
"SS16/1","T648 C1:TEMP","1482787553786","35.0"
"SS16/1","T648 C1:TEMP","1482791736096","37.0"
"SS16/1","T648 C1:TEMP","1482794103086","35.0"
"SS16/1","T648 C1:TEMP","1482796146096","37.0"
"SS16/1","T648 C1:TEMP","1482801951086","35.0"
"SS16/1","T648 C1:TEMP","1482814846286","33.0"
"SS16/1","T648 C1:TEMP","1482816109886","35.0"
"SS16/1","T648 C1:TEMP","1482818616396","33.0"
"SS16/1","T648 C1:TEMP","1482821489186","35.0"
"SS16/1","T648 C1:TEMP","1482832946196","33.0"
"SS16/1","T648 C1:TEMP","1482841446686","35.0"
"SS16/1","T648 C1:TEMP","1482853887396","33.0"
"SS16/1","T648 C1:TEMP","1482874726896","31.0"
"SS16/1","T648 C1:TEMP","1482875044586","33.0"
"SS16/1","T648 C1:TEMP","1482875058986","31.0"
"SS16/1","T648 C1:TEMP","1482875150786","33.0"
"SS16/1","T648 C1:TEMP","1482875158896","31.0"
"SS16/1","T648 C1:TEMP","1482875255196","33.0"
"SS16/1","T648 C1:TEMP","1482875292096","31.0"
"SS16/1","T648 C1:TEMP","1482875795186","33.0"
"SS16/1","T648 C1:TEMP","1482875810486","31.0"
"SS16/1","T648 C1:TEMP","1482908646086","33.0"
"SS16/1","T648 C1:TEMP","1482922296386","35.0"
"SS16/1","T648 C1:TEMP","1482922317086","33.0"
"SS16/1","T648 C1:TEMP","1482922531286","35.0"
"SS16/1","T648 C1:TEMP","1482922581696","33.0"
"SS16/1","T648 C1:TEMP","1482923345786","35.0"
"SS16/1","T648 C1:TEMP","1482923376386","33.0"
"SS16/1","T648 C1:TEMP","1482923880386","35.0"
"SS16/1","T648 C1:TEMP","1482923902886","33.0"
"SS16/1","T648 C1:TEMP","1482924176486","35.0"
"SS16/1","T648 C1:TEMP","1482924222386","33.0"
"SS16/1","T648 C1:TEMP","1482928066286","35.0"
"SS16/1","T648 C1:TEMP","1482942976586","33.0"
"SS16/1","T648 C1:TEMP","1482953452576","31.0"
"SS16/1","T648 C1:TEMP","1482953493996","33.0"
"SS16/1","T648 C1:TEMP","1482953549786","31.0"
"SS16/1","T648 C1:TEMP","1482953634396","33.0"
"SS16/1","T648 C1:TEMP","1482953713586","31.0"
"SS16/1","T648 C1:TEMP","1482986077586","33.0"
"SS16/1","T648 C1:TEMP","1482986087486","31.0"
"SS16/1","T648 C1:TEMP","1483008631586","33.0"
"SS16/1","T648 C1:TEMP","1483010400986","35.0"
"SS16/1","T648 C1:TEMP","1483013840786","37.0"
"SS16/1","T648 C1:TEMP","1483016740596","35.0"
"SS16/1","T648 C1:TEMP","1483018756596","33.0"
"SS16/1","T648 C1:TEMP","1483021704996","31.0"
"SS16/1","T648 C1:TEMP","1483021717586","33.0"
"SS16/1","T648 C1:TEMP","1483022347596","31.0"
"SS16/1","T648 C1:TEMP","1483022428586","33.0"
"SS16/1","T648 C1:TEMP","1483022453786","31.0"
"SS16/1","T648 C1:TEMP","1483022467296","33.0"
"SS16/1","T648 C1:TEMP","1483022611276","31.0"
"SS16/1","T648 C1:TEMP","1483023315996","33.0"
"SS16/1","T648 C1:TEMP","1483023322286","31.0"
"SS16/1","T648 C1:TEMP","1483023970296","33.0"
"SS16/1","T648 C1:TEMP","1483024219596","31.0"
"SS16/1","T648 C1:TEMP","1483025091696","33.0"
"SS16/1","T648 C1:TEMP","1483025308596","31.0"
"SS16/1","T648 C1:TEMP","1483033507596","33.0"
"SS16/1","T648 C1:TEMP","1483033513886","31.0"
"SS16/1","T648 C1:TEMP","1483033662386","33.0"
"SS16/1","T648 C1:TEMP","1483033677696","31.0"
"SS16/1","T648 C1:TEMP","1483033869386","33.0"
"SS16/1","T648 C1:TEMP","1483039180286","31.0"
"SS16/1","T648 C1:TEMP","1483039200996","33.0"
"SS16/1","T648 C1:TEMP","1483039790486","31.0"
"SS16/1","T648 C1:TEMP","1483039849886","33.0"
"SS16/1","T648 C1:TEMP","1483040168486","31.0"
"SS16/1","T648 C1:TEMP","1483040175686","33.0"
"SS16/1","T648 C1:TEMP","1483040802986","31.0"
"SS16/1","T648 C1:TEMP","1483040823686","33.0"
"SS16/1","T648 C1:TEMP","1483041055896","31.0"
"SS16/1","T648 C1:TEMP","1483041215186","33.0"
"SS16/1","T648 C1:TEMP","1483041261086","31.0"
"SS16/1","T648 C1:TEMP","1483041537386","33.0"
"SS16/1","T648 C1:TEMP","1483041550886","31.0"
"SS16/1","T648 C1:TEMP","1483060569686","33.0"
"SS16/1","T648 C1:TEMP","1483065049896","35.0"
"SS16/1","T648 C1:TEMP","1483073567486","33.0"
"SS16/1","T648 C1:TEMP","1483079255486","35.0"
"SS16/1","T648 C1:TEMP","1483079283396","33.0"
"SS16/1","T648 C1:TEMP","1483082817686","31.0"
"SS16/1","T648 C1:TEMP","1483082827596","33.0"
"SS16/1","T648 C1:TEMP","1483082911296","31.0"
"SS16/1","T648 C1:TEMP","1483082945486","33.0"
"SS16/1","T648 C1:TEMP","1483082993196","31.0"
"SS16/1","T648 C1:TEMP","1483083102986","33.0"
"SS16/1","T648 C1:TEMP","1483083122796","31.0"
"SS16/1","T648 C1:TEMP","1483083125486","33.0"
"SS16/1","T648 C1:TEMP","1483083147986","31.0"
"SS16/1","T648 C1:TEMP","1483083198396","33.0"
"SS16/1","T648 C1:TEMP","1483083209186","31.0"
"SS16/1","T648 C1:TEMP","1483084023686","33.0"
"SS16/1","T648 C1:TEMP","1483084127186","31.0"
"SS16/1","T648 C1:TEMP","1483084139786","33.0"
"SS16/1","T648 C1:TEMP","1483084152396","31.0"
"SS16/1","T648 C1:TEMP","1483084262186","33.0"
"SS16/1","T648 C1:TEMP","1483084812986","31.0"
"SS16/1","T648 C1:TEMP","1483084839096","33.0"
"SS16/1","T648 C1:TEMP","1483085054186","31.0"
"SS16/1","T648 C1:TEMP","1483085253986","33.0"
"SS16/1","T648 C1:TEMP","1483085298986","31.0"
"SS16/1","T648 C1:TEMP","1483086151296","33.0"
"SS16/1","T648 C1:TEMP","1483086171986","31.0"
"SS16/1","T648 C1:TEMP","1483086175586","33.0"
"SS16/1","T648 C1:TEMP","1483086187286","31.0"
"SS16/1","T648 C1:TEMP","1483086220596","33.0"
"SS16/1","T648 C1:TEMP","1483086279996","31.0"
"SS16/1","T648 C1:TEMP","1483086302486","33.0"
"SS16/1","T648 C1:TEMP","1483086412296","31.0"
"SS16/1","T648 C1:TEMP","1483086588686","33.0"
"SS16/1","T648 C1:TEMP","1483091907696","31.0"
"SS16/1","T648 C1:TEMP","1483092016586","33.0"
"SS16/1","T648 C1:TEMP","1483092029186","31.0"
"SS16/1","T648 C1:TEMP","1483092084086","33.0"
"SS16/1","T648 C1:TEMP","1483092108386","31.0"
"SS16/1","T648 C1:TEMP","1483092550296","33.0"
"SS16/1","T648 C1:TEMP","1483092572796","31.0"
"SS16/1","T648 C1:TEMP","1483092606086","33.0"
"SS16/1","T648 C1:TEMP","1483092615986","31.0"
"SS16/1","T648 C1:TEMP","1483093036286","33.0"
"SS16/1","T648 C1:TEMP","1483093047986","31.0"
"SS16/1","T648 C1:TEMP","1483093054286","33.0"
"SS16/1","T648 C1:TEMP","1483093058786","31.0"
"SS16/1","T648 C1:TEMP","1483093189286","33.0"
"SS16/1","T648 C1:TEMP","1483093191096","31.0"
"SS16/1","T648 C1:TEMP","1483093266696","33.0"
"SS16/1","T648 C1:TEMP","1483093281096","31.0"
"SS16/1","T648 C1:TEMP","1483094223396","33.0"
"SS16/1","T648 C1:TEMP","1483094226986","31.0"
"SS16/1","T648 C1:TEMP","1483094672496","33.0"
"SS16/1","T648 C1:TEMP","1483094690496","31.0"
"SS16/1","T648 C1:TEMP","1483094857886","33.0"
"SS16/1","T648 C1:TEMP","1483094865986","31.0"
"SS16/1","T648 C1:TEMP","1483094906496","33.0"
"SS16/1","T648 C1:TEMP","1483094920886","31.0"
"SS16/1","T648 C1:TEMP","1483094927186","33.0"
"SS16/1","T648 C1:TEMP","1483094937096","31.0"
"SS16/1","T648 C1:TEMP","1483094965896","33.0"
"SS16/1","T648 C1:TEMP","1483094969486","31.0"
"SS16/1","T648 C1:TEMP","1483095619296","33.0"
"SS16/1","T648 C1:TEMP","1483095638196","31.0"
"SS16/1","T648 C1:TEMP","1483095873996","33.0"
"SS16/1","T648 C1:TEMP","1483095875796","31.0"
"SS16/1","T648 C1:TEMP","1483096623676","33.0"
"SS16/1","T648 C1:TEMP","1483107024986","35.0"
"SS16/1","T648 C1:TEMP","1483107046586","33.0"
"SS16/1","T648 C1:TEMP","1483107476786","35.0"
"SS16/1","T648 C1:TEMP","1483107591096","33.0"
"SS16/1","T648 C1:TEMP","1483107878186","35.0"
"SS16/1","T648 C1:TEMP","1483117105886","37.0"
"SS16/1","T648 C1:TEMP","1483118473876","35.0"
"SS16/1","T648 C1:TEMP","1483119732986","37.0"
"SS16/1","T648 C1:TEMP","1483119741096","35.0"
"SS16/1","T648 C1:TEMP","1483119826586","37.0"
"SS16/1","T648 C1:TEMP","1483160572296","39.0"
"SS16/1","T648 C1:TEMP","1483160602886","37.0"
"SS16/1","T648 C1:TEMP","1483161323786","39.0"
"SS16/1","T648 C1:TEMP","1483161338186","37.0"
"SS16/1","T648 C1:TEMP","1483162372286","39.0"
"SS16/1","T648 C1:TEMP","1483162377686","37.0"
"SS16/1","T648 C1:TEMP","1483162765586","39.0"
"SS16/1","T648 C1:TEMP","1483162786296","37.0"
"SS16/1","T648 C1:TEMP","1483163082396","39.0"
"SS16/1","T648 C1:TEMP","1483163367686","37.0"
"SS16/1","T648 C1:TEMP","1483163397396","39.0"
"SS16/1","T648 C1:TEMP","1483166513196","37.0"
"SS16/1","T648 C1:TEMP","1483167205296","39.0"
"SS16/1","T648 C1:TEMP","1483167229586","37.0"
"SS16/1","T648 C1:TEMP","1483170700886","39.0"
"SS16/1","T648 C1:TEMP","1483174578096","37.0"
"SS16/1","T648 C1:TEMP","1483175071296","39.0"
"SS16/1","T648 C1:TEMP","1483190534196","37.0"
"SS16/1","T648 C1:TEMP","1483193555486","39.0"
"SS16/1","T648 C1:TEMP","1483193932586","37.0"
"SS16/1","T648 C1:TEMP","1483194027996","39.0"
"SS16/1","T648 C1:TEMP","1483194481586","37.0"
"SS16/1","T648 C1:TEMP","1483194884796","39.0"
"SS16/1","T648 C1:TEMP","1483194898286","37.0"
"SS16/1","T648 C1:TEMP","1483195108886","39.0"
"SS16/1","T648 C1:TEMP","1483195994476","37.0"
"SS16/1","T648 C1:TEMP","1483212125186","39.0"
"SS16/1","T648 C1:TEMP","1483214183486","37.0"
"SS16/1","T648 C1:TEMP","1483242912386","39.0"
"SS16/1","T648 C1:TEMP","1483243062696","37.0"
"SS16/1","T648 C1:TEMP","1483243196786","39.0"
"SS16/1","T648 C1:TEMP","1483243225586","37.0"
"SS16/1","T648 C1:TEMP","1483243249886","39.0"
"SS16/1","T648 C1:TEMP","1483245430586","37.0"
"SS16/1","T648 C1:TEMP","1483245449486","39.0"
"SS16/1","T648 C1:TEMP","1483245455786","37.0"
"SS16/1","T648 C1:TEMP","1483245458486","39.0"
"SS16/1","T648 C1:TEMP","1483245512486","37.0"
"SS16/1","T648 C1:TEMP","1483245539486","39.0"
"SS16/1","T648 C1:TEMP","1483245587186","37.0"
"SS16/1","T648 C1:TEMP","1483245628596","39.0"
"SS16/1","T648 C1:TEMP","1483245651986","37.0"
"SS16/1","T648 C1:TEMP","1483245659186","39.0"
"SS16/1","T648 C1:TEMP","1483245687086","37.0"
"SS16/1","T648 C1:TEMP","1483246999296","35.0"
"SS16/1","T648 C1:TEMP","1483247915496","33.0"
"SS16/1","T648 C1:TEMP","1483250488586","31.0"
"SS16/1","T648 C1:TEMP","1483255677096","33.0"
"SS16/1","T648 C1:TEMP","1483257698486","31.0"
"SS16/1","T648 C1:TEMP","1483259094386","33.0"
"SS16/1","T648 C1:TEMP","1483261116696","31.0"
"SS16/1","T648 C1:TEMP","1483268883696","29.0"
"SS16/1","T648 C1:TEMP","1483269617186","31.0"
"SS16/1","T648 C1:TEMP","1483270923986","29.0"
"SS16/1","T648 C1:TEMP","1483276539086","31.0"
"SS16/1","T648 C1:TEMP","1483282233386","33.0"
"SS16/1","T648 C1:TEMP","1483284529286","35.0"
"SS16/1","T648 C1:TEMP","1483289132786","33.0"
"SS16/1","T648 C1:TEMP","1483294639886","31.0"
"SS16/1","T648 C1:TEMP","1483299462086","33.0"
"SS16/1","T648 C1:TEMP","1483301011896","31.0"
"SS16/1","T648 C1:TEMP","1483310318786","33.0"
"SS16/1","T648 C1:TEMP","1483316451386","35.0"
"SS16/1","T648 C1:TEMP","1483316832996","33.0"
"SS16/1","T648 C1:TEMP","1483316859096","35.0"
"SS16/1","T648 C1:TEMP","1483317939096","33.0"
"SS16/1","T648 C1:TEMP","1483318206386","35.0"
"SS16/1","T648 C1:TEMP","1483318543886","33.0"
"SS16/1","T648 C1:TEMP","1483323171686","31.0"
"SS16/1","T648 C1:TEMP","1483325677296","33.0"
"SS16/1","T648 C1:TEMP","1483325834786","31.0"
"SS16/1","T648 C1:TEMP","1483336962386","29.0"
"SS16/1","T648 C1:TEMP","1483338022596","31.0"
"SS16/1","T648 C1:TEMP","1483342141886","29.0"
"SS16/1","T648 C1:TEMP","1483343495486","31.0"
"SS16/1","T648 C1:TEMP","1483354099296","33.0"
"SS16/1","T648 C1:TEMP","1483355446586","35.0"
"SS16/1","T648 C1:TEMP","1483355448386","33.0"
"SS16/1","T648 C1:TEMP","1483355494296","35.0"
"SS16/1","T648 C1:TEMP","1483359115886","37.0"
"SS16/1","T648 C1:TEMP","1483360794386","39.0"
"SS16/1","T648 C1:TEMP","1483360819586","37.0"
"SS16/1","T648 C1:TEMP","1483360907786","39.0"
"SS16/1","T648 C1:TEMP","1483363111886","37.0"
"SS16/1","T648 C1:TEMP","1483364536586","35.0"
"SS16/1","T648 C1:TEMP","1483369789896","33.0"
"SS16/1","T648 C1:TEMP","1483369806086","35.0"
"SS16/1","T648 C1:TEMP","1483369844796","33.0"
"SS16/1","T648 C1:TEMP","1483369870896","35.0"
"SS16/1","T648 C1:TEMP","1483369941096","33.0"
"SS16/1","T648 C1:TEMP","1483369957286","35.0"
"SS16/1","T648 C1:TEMP","1483369961786","33.0"
"SS16/1","T648 C1:TEMP","1483370022986","35.0"
"SS16/1","T648 C1:TEMP","1483370102186","33.0"
"SS16/1","T648 C1:TEMP","1483370276796","35.0"
"SS16/1","T648 C1:TEMP","1483370379396","33.0"
"SS16/1","T648 C1:TEMP","1483376610996","31.0"
"SS16/1","T648 C1:TEMP","1483376775696","33.0"
"SS16/1","T648 C1:TEMP","1483376781996","31.0"
"SS16/1","T648 C1:TEMP","1483376810786","33.0"
"SS16/1","T648 C1:TEMP","1483376835996","31.0"
"SS16/1","T648 C1:TEMP","1483376843186","33.0"
"SS16/1","T648 C1:TEMP","1483376844986","31.0"
"SS16/1","T648 C1:TEMP","1483376925996","33.0"
"SS16/1","T648 C1:TEMP","1483376937686","31.0"
"SS16/1","T648 C1:TEMP","1483403058386","33.0"
"SS16/1","T648 C1:TEMP","1483403129486","31.0"
"SS16/1","T648 C1:TEMP","1483403412086","33.0"
"SS16/1","T648 C1:TEMP","1483403472396","31.0"
"SS16/1","T648 C1:TEMP","1483403990786","33.0"
"SS16/1","T648 C1:TEMP","1483405554986","31.0"
"SS16/1","T648 C1:TEMP","1483405575696","33.0"
"SS16/1","T648 C1:TEMP","1483405583786","31.0"
"SS16/1","T648 C1:TEMP","1483405599996","33.0"
"SS16/1","T648 C1:TEMP","1483405618896","31.0"
"SS16/1","T648 C1:TEMP","1483406081486","33.0"
"SS16/1","T648 C1:TEMP","1483406086886","31.0"
"SS16/1","T648 C1:TEMP","1483406553086","33.0"
"SS16/1","T648 C1:TEMP","1483411176396","31.0"
"SS16/1","T648 C1:TEMP","1483411494996","33.0"
"SS16/1","T648 C1:TEMP","1483411534586","31.0"
"SS16/1","T648 C1:TEMP","1483411618286","33.0"
"SS16/1","T648 C1:TEMP","1483411658786","31.0"
"SS16/1","T648 C1:TEMP","1483414044696","33.0"
"SS16/1","T648 C1:TEMP","1483417789586","35.0"
"SS16/1","T648 C1:TEMP","1483417845386","33.0"
"SS16/1","T648 C1:TEMP","1483418338586","35.0"
"SS16/1","T648 C1:TEMP","1483427327796","33.0"
"SS16/1","T648 C1:TEMP","1483427808386","31.0"
"SS16/1","T648 C1:TEMP","1483429692996","33.0"
"SS16/1","T648 C1:TEMP","1483432606286","31.0"
"SS16/1","T648 C1:TEMP","1483442472096","33.0"
"SS16/1","T648 C1:TEMP","1483448105196","31.0"
"SS16/1","T648 C1:TEMP","1483448160096","33.0"
"SS16/1","T648 C1:TEMP","1483448228486","31.0"
"SS16/1","T648 C1:TEMP","1483448706386","33.0"
"SS16/1","T648 C1:TEMP","1483448990796","31.0"
"SS16/1","T648 C1:TEMP","1483449241886","33.0"
"SS16/1","T648 C1:TEMP","1483452620486","31.0"
"SS16/1","T648 C1:TEMP","1483453080396","33.0"
"SS16/1","T648 C1:TEMP","1483454020896","31.0"
"SS16/1","T648 C1:TEMP","1483454539286","33.0"
"SS16/1","T648 C1:TEMP","1483454877696","31.0"
"SS16/1","T648 C1:TEMP","1483455205286","33.0"
"SS16/1","T648 C1:TEMP","1483457043996","35.0"
"SS16/1","T648 C1:TEMP","1483457728896","33.0"
"SS16/1","T648 C1:TEMP","1483463856096","35.0"
"SS16/1","T648 C1:TEMP","1483475023286","33.0"
"SS16/1","T648 C1:TEMP","1483476100596","35.0"
"SS16/1","T648 C1:TEMP","1483489177586","33.0"
"SS16/1","T648 C1:TEMP","1483490860586","35.0"
"SS16/1","T648 C1:TEMP","1483503087986","37.0"
"SS16/1","T648 C1:TEMP","1483517210786","39.0"
"SS16/1","T648 C1:TEMP","1483519980086","37.0"
"SS16/1","T648 C1:TEMP","1483522732286","35.0"
"SS16/1","T648 C1:TEMP","1483532898696","37.0"
"SS16/1","T648 C1:TEMP","1483533435096","35.0"
"SS16/1","T648 C1:TEMP","1483534621296","33.0"
"SS16/1","T648 C1:TEMP","1483538452596","31.0"
"SS16/1","T648 C1:TEMP","1483544783186","33.0"
"SS16/1","T648 C1:TEMP","1483546509396","35.0"
"SS16/1","T648 C1:TEMP","1483546561586","33.0"
"SS16/1","T648 C1:TEMP","1483546584986","35.0"
"SS16/1","T648 C1:TEMP","1483546618286","33.0"
"SS16/1","T648 C1:TEMP","1483546788386","35.0"
"SS16/1","T648 C1:TEMP","1483547190696","33.0"
"SS16/1","T648 C1:TEMP","1483583495796","31.0"
"SS16/1","T648 C1:TEMP","1483583504796","33.0"
"SS16/1","T648 C1:TEMP","1483583541686","31.0"
"SS16/1","T648 C1:TEMP","1483583561486","33.0"
"SS16/1","T648 C1:TEMP","1483583749586","31.0"
"SS16/1","T648 C1:TEMP","1483583764886","33.0"
"SS16/1","T648 C1:TEMP","1483583774786","31.0"
"SS16/1","T648 C1:TEMP","1483583787396","33.0"
"SS16/1","T648 C1:TEMP","1483583939496","31.0"
"SS16/1","T648 C1:TEMP","1483583955696","33.0"
"SS16/1","T648 C1:TEMP","1483584001586","31.0"
"SS16/1","T648 C1:TEMP","1483584245496","33.0"
"SS16/1","T648 C1:TEMP","1483584669386","31.0"
"SS16/1","T648 C1:TEMP","1483584811586","33.0"
"SS16/1","T648 C1:TEMP","1483584942086","31.0"
"SS16/1","T648 C1:TEMP","1483584967296","33.0"
"SS16/1","T648 C1:TEMP","1483585001486","31.0"
"SS16/1","T648 C1:TEMP","1483585003286","33.0"
"SS16/1","T648 C1:TEMP","1483585023986","31.0"
"SS16/1","T648 C1:TEMP","1483585152686","33.0"
"SS16/1","T648 C1:TEMP","1483585203996","31.0"
"SS16/1","T648 C1:TEMP","1483585254386","33.0"
"SS16/1","T648 C1:TEMP","1483585275096","31.0"
"SS16/1","T648 C1:TEMP","1483585292196","33.0"
"SS16/1","T648 C1:TEMP","1483585389386","31.0"
"SS16/1","T648 C1:TEMP","1483585444286","33.0"
"SS16/1","T648 C1:TEMP","1483585450596","31.0"
"SS16/1","T648 C1:TEMP","1483585504596","33.0"
"SS16/1","T648 C1:TEMP","1483585511786","31.0"
"SS16/1","T648 C1:TEMP","1483585658496","33.0"
"SS16/1","T648 C1:TEMP","1483585664786","31.0"
"SS16/1","T648 C1:TEMP","1483585719686","33.0"
"SS16/1","T648 C1:TEMP","1483585750286","31.0"
"SS16/1","T648 C1:TEMP","1483585791686","33.0"
"SS16/1","T648 C1:TEMP","1483585823196","31.0"
"SS16/1","T648 C1:TEMP","1483585979786","33.0"
"SS16/1","T648 C1:TEMP","1483585988786","31.0"
"SS16/1","T648 C1:TEMP","1483586348786","33.0"
"SS16/1","T648 C1:TEMP","1483586352386","31.0"
"SS16/1","T648 C1:TEMP","1483597484496","29.0"
"SS16/1","T648 C1:TEMP","1483613294796","31.0"
"SS16/1","T648 C1:TEMP","1483616795796","33.0"
"SS16/1","T648 C1:TEMP","1483616814686","31.0"
"SS16/1","T648 C1:TEMP","1483616874096","33.0"
"SS16/1","T648 C1:TEMP","1483616898386","31.0"
"SS16/1","T648 C1:TEMP","1483617114386","33.0"
"SS16/1","T648 C1:TEMP","1483618755986","35.0"
"SS16/1","T648 C1:TEMP","1483619556096","37.0"
"SS16/1","T648 C1:TEMP","1483620460586","39.0"
"SS16/1","T648 C1:TEMP","1483623224496","37.0"
"SS16/1","T648 C1:TEMP","1483626340286","35.0"
"SS16/1","T648 C1:TEMP","1483630181486","33.0"
"SS16/1","T648 C1:TEMP","1483630212986","35.0"
"SS16/1","T648 C1:TEMP","1483630236396","33.0"
"SS16/1","T648 C1:TEMP","1483630367786","35.0"
"SS16/1","T648 C1:TEMP","1483630536986","33.0"
"SS16/1","T648 C1:TEMP","1483630564896","35.0"
"SS16/1","T648 C1:TEMP","1483630617096","33.0"
"SS16/1","T648 C1:TEMP","1483636033286","31.0"
"SS16/1","T648 C1:TEMP","1483636080106","33.0"
"SS16/1","T648 C1:TEMP","1483636191696","31.0"
"SS16/1","T648 C1:TEMP","1483637221306","33.0"
"SS16/1","T648 C1:TEMP","1483637224886","31.0"
"SS16/1","T648 C1:TEMP","1483647501086","29.0"
"SS16/1","T648 C1:TEMP","1483655472386","31.0"
"SS16/1","T648 C1:TEMP","1483655901686","29.0"
"SS16/1","T648 C1:TEMP","1483657377696","31.0"
"SS16/1","T648 C1:TEMP","1483675626996","29.0"
"SS16/1","T648 C1:TEMP","1483676702496","31.0"
"SS16/1","T648 C1:TEMP","1483682816186","29.0"
"SS16/1","T648 C1:TEMP","1483686659196","31.0"
"SS16/1","T648 C1:TEMP","1483722528686","33.0"
"SS16/1","T648 C1:TEMP","1483722536796","31.0"
"SS16/1","T648 C1:TEMP","1483724159486","33.0"
"SS16/1","T648 C1:TEMP","1483724337686","31.0"
"SS16/1","T648 C1:TEMP","1483724620286","33.0"
"SS16/1","T648 C1:TEMP","1483730161586","35.0"
"SS16/1","T648 C1:TEMP","1483739749296","37.0"
"SS16/1","T648 C1:TEMP","1483747147306","35.0"
"SS16/1","T648 C1:TEMP","1483747325496","37.0"
"SS16/1","T648 C1:TEMP","1483747346196","35.0"
"SS16/1","T648 C1:TEMP","1483747385786","37.0"
"SS16/1","T648 C1:TEMP","1483754439986","39.0"
"SS16/1","T648 C1:TEMP","1483760446596","37.0"
"SS16/1","T648 C1:TEMP","1483783552296","39.0"
"SS16/1","T648 C1:TEMP","1483783655786","37.0"
"SS16/1","T648 C1:TEMP","1483783764696","39.0"
"SS16/1","T648 C1:TEMP","1483783789896","37.0"
"SS16/1","T648 C1:TEMP","1483783817786","39.0"
"SS16/1","T648 C1:TEMP","1483789997186","41.0"
"SS16/1","T648 C1:TEMP","1483795281096","39.0"
"SS16/1","T648 C1:TEMP","1483796507786","41.0"
"SS16/1","T648 C1:TEMP","1483806063986","39.0"
"SS16/1","T648 C1:TEMP","1483806972986","41.0"
"SS16/1","T648 C1:TEMP","1483810804286","39.0"
"SS16/1","T648 C1:TEMP","1483811156186","41.0"
"SS16/1","T648 C1:TEMP","1483811441486","39.0"
"SS16/1","T648 C1:TEMP","1483812899496","37.0"
"SS16/1","T648 C1:TEMP","1483820129196","39.0"
"SS16/1","T648 C1:TEMP","1483822746386","41.0"
"SS16/1","T648 C1:TEMP","1483824034296","39.0"
"SS16/1","T648 C1:TEMP","1483827296786","41.0"
"SS16/1","T648 C1:TEMP","1483840043111","40.0"
"SS16/1","T648 C1:TEMP","1483844856361","38.0"
"SS16/1","T648 C1:TEMP","1483845956161","40.0"
"SS16/1","T648 C1:TEMP","1483862256061","38.0"
